code,parent_code,level,name,kode_pos
62.10.06.2015,62.10.06,4,Fajar Harapan,74562
62.10.06.2017,62.10.06,4,Gohong,74562
62.10.06.2018,62.10.06,4,Tumbang Jalemu,74562
62.10.07,62.10,3,Mihing Raya,
62.10.07.1005,62.10.07,4,Kampuri,74571
62.10.07.2001,62.10.07,4,Tuyun,74571
62.10.07.2002,62.10.07,4,Tumbang Empas,74571
62.10.07.2003,62.10.07,4,Rangan Tate,74571
62.10.07.2004,62.10.07,4,Dahian Tambuk,74571
62.10.07.2006,62.10.07,4,Tumbang Danau,74571
62.10.08,62.10,3,Damang Batu,
62.10.08.1008,62.10.08,4,Tumbang Marikoi,74553
62.10.08.2001,62.10.08,4,Lawang Kanji,74553
62.10.08.2002,62.10.08,4,Tumbang Mahuroi,74553
62.10.08.2003,62.10.08,4,Karetau Rambangun,74553
62.10.08.2004,62.10.08,4,Karetau Sarian,74553
62.10.08.2005,62.10.08,4,Tumbang Posu,74553
62.10.08.2006,62.10.08,4,Tumbang Maraya,74553
62.10.08.2007,62.10.08,4,Tumbang Anoi,74553
62.10.09,62.10,3,Miri Manasa,
62.10.09.1003,62.10.09,4,Tumbang Napoi,74555
62.10.09.2001,62.10.09,4,Tumbang Siruk,74555
62.10.09.2002,62.10.09,4,Mangkuhung,74555
62.10.09.2004,62.10.09,4,Tumbang Masukih,74555
62.10.09.2005,62.10.09,4,Rangan Hiran,74555
62.10.09.2006,62.10.09,4,Harowu,74555
62.10.09.2007,62.10.09,4,Tumbang Manyoi,74555
62.10.09.2008,62.10.09,4,Tumbang Lapan,74555
62.10.09.2009,62.10.09,4,Buntoi,74555
62.10.09.2010,62.10.09,4,Tumbang Koroi,74555
62.10.09.2011,62.10.09,4,Tumbang Hatung,74555
62.10.10,62.10,3,Rungan Hulu,
62.10.10.1004,62.10.10,4,Tumbang Rahuyan,74561
62.10.10.2001,62.10.10,4,Jangkit,74561
62.10.10.2002,62.10.10,4,Tumbang Lapan,74561
62.10.10.2003,62.10.10,4,Batu Puter,74561
62.10.10.2005,62.10.10,4,Sei Antai,74561
62.10.10.2006,62.10.10,4,Hantapang,74561
62.10.10.2007,62.10.10,4,Sangal,74561
62.10.10.2008,62.10.10,4,Tumbang Tuwe Hantapang,74561
62.10.10.2012,62.10.10,4,Tumbang Mujai,74561
62.10.11,62.10,3,Manuhing Raya,
62.10.11.1005,62.10.11,4,Tehang,74563
62.10.11.2002,62.10.11,4,Tumbang Samui,74563
62.10.11.2003,62.10.11,4,Tumbang Oroi,74563
62.10.11.2004,62.10.11,4,Luwuk Tukau,74563
62.10.11.2006,62.10.11,4,Putat Durei,74563
62.10.11.2007,62.10.11,4,Tumbang Mantuhe,74563
62.10.12,62.10,3,Rungan Barat,
62.10.12.1006,62.10.12,4,Rabambang,74561
62.10.12.2001,62.10.12,4,Hujung Pata,74561
62.10.12.2002,62.10.12,4,Tumbang Jalemu Kajuei,74561
62.10.12.2003,62.10.12,4,Jalemu Raya,74561
62.10.12.2004,62.10.12,4,Jalemu Masulan,74561
62.10.12.2005,62.10.12,4,Mangkawuk,74562
62.10.12.2007,62.10.12,4,Tajah Antang Raya,74561
62.10.12.2008,62.10.12,4,Tumbang Kuayan,74561
62.10.12.2009,62.10.12,4,Tumbang Langgah,74561
62.10.12.2010,62.10.12,4,Tusang Raya,74561
62.10.12.2011,62.10.12,4,Tumbang Bahanei,74561
62.11,62,2,Kabupaten Pulang Pisau,
62.11.01,62.11,3,Pandih Batu,
62.11.01.2001,62.11.01,4,Dandang,74871
62.11.01.2002,62.11.01,4,Talio,74871
62.11.01.2003,62.11.01,4,Pangkoh Hilir,74871
62.11.01.2004,62.11.01,4,Pangkoh Hulu,74871
62.11.01.2005,62.11.01,4,Kantan Muara,74871
62.11.01.2006,62.11.01,4,Talio Muara,74871
62.11.01.2007,62.11.01,4,Talio Hulu,74871
62.11.01.2008,62.11.01,4,Pangkoh Sari,74871
62.11.01.2009,62.11.01,4,Sanggang,74871
62.11.01.2010,62.11.01,4,Pantik,74871
62.11.01.2011,62.11.01,4,Belanti Siam,74871
62.11.01.2012,62.11.01,4,Gadabung,74871
62.11.01.2013,62.11.01,4,Mulyasari,74871
62.11.01.2014,62.11.01,4,Kantan Dalam,74871
62.11.01.2015,62.11.01,4,Kantan Atas,74871
62.11.01.2016,62.11.01,4,Karya Bersama,74871
62.11.02,62.11,3,Kahayan Kuala,
62.11.02.1018,62.11.02,4,Bahaur Basantan,74872
62.11.02.2001,62.11.02,4,Cemantan,74872
62.11.02.2002,62.11.02,4,Papuyu II Sei. Barunai,74872
62.11.02.2003,62.11.02,4,Kiapak,74872
62.11.02.2005,62.11.02,4,Papuyu I Sei Pasaman,74872
62.11.02.2006,62.11.02,4,Sei. Rungun,74872
62.11.02.2007,62.11.02,4,Bahaur Hilir,74872
62.11.02.2008,62.11.02,4,Bahaur Tengah,74872
62.11.02.2009,62.11.02,4,Bahaur Hulu,74872
62.11.02.2014,62.11.02,4,Papuyu III Sei. Pudak,74872
62.11.02.2015,62.11.02,4,Tanjung Perawan,74872
62.11.02.2016,62.11.02,4,Bahaur Hulu Permai,74872
62.11.02.2017,62.11.02,4,Bahaur Batu Raya,74872
62.11.03,62.11,3,Kahayan Tengah,
62.11.03.2001,62.11.03,4,Tanjung Sangalang,74862
62.11.03.2002,62.11.03,4,Penda Barania,74862
62.11.03.2003,62.11.03,4,Bukit Rawi,74862
62.11.03.2004,62.11.03,4,Tuwung,74862
62.11.03.2005,62.11.03,4,Sigi,74862
62.11.03.2006,62.11.03,4,Petuk Liti,74862
62.11.03.2007,62.11.03,4,Bukit Liti,74862
62.11.03.2008,62.11.03,4,Bahu Palawa,74862
62.11.03.2009,62.11.03,4,Pamarunan,74862
62.11.03.2010,62.11.03,4,Balukon,74862
62.11.03.2011,62.11.03,4,Bukit Bamba,74862
62.11.03.2012,62.11.03,4,Tahawa,74862
62.11.03.2013,62.11.03,4,Parahangan,74862
62.11.03.2014,62.11.03,4,Bereng Rambang,74862
62.11.04,62.11,3,Banama Tingang,
62.11.04.2001,62.11.04,4,Manen Paduran,74863
62.11.04.2002,62.11.04,4,Manen Kaleka,74863
62.11.04.2003,62.11.04,4,Lawang Uru,74863
62.11.04.2004,62.11.04,4,Hurung,74863
62.11.04.2005,62.11.04,4,Hanua,74863
62.11.04.2006,62.11.04,4,Ramang,74863
62.11.04.2007,62.11.04,4,Tambak,74863
62.11.04.2008,62.11.04,4,Pahawan,74863
62.11.04.2009,62.11.04,4,Goha,74863
62.11.04.2010,62.11.04,4,Bawan,74863
62.11.04.2011,62.11.04,4,Tumbang Tarusan,74863
62.11.04.2012,62.11.04,4,Pandawei,74863
62.11.04.2013,62.11.04,4,Pangi,74863
62.11.04.2014,62.11.04,4,Tangkahen,74863
62.11.04.2015,62.11.04,4,Kasali Baru,74863
62.11.05,62.11,3,Kahayan Hilir,
62.11.05.1005,62.11.05,4,Pulang Pisau,74841
62.11.05.1015,62.11.05,4,Kalawa,74812
62.11.05.1016,62.11.05,4,Bereng,74831
62.11.05.2001,62.11.05,4,Buntoi,74861
62.11.05.2002,62.11.05,4,Mintin,74816
62.11.05.2003,62.11.05,4,Mantaren I,74861
62.11.05.2004,62.11.05,4,Anjir Pulang Pisau,74813
62.11.05.2006,62.11.05,4,Gohong,74812
62.11.05.2014,62.11.05,4,Mantaren II,74861
62.11.05.2017,62.11.05,4,Hanjak Maju,74821
62.11.06,62.11,3,Maliku,
62.11.06.2001,62.11.06,4,Tahai Jaya,74873
62.11.06.2002,62.11.06,4,Purwodadi,74873
62.11.06.2003,62.11.06,4,Wono Agung,74873
62.11.06.2004,62.11.06,4,Kanamit Barat,74873
62.11.06.2005,62.11.06,4,Sei Baru Tewu,74873
62.11.06.2006,62.11.06,4,Kanamit,74873
62.11.06.2007,62.11.06,4,Garantung,74873
62.11.06.2008,62.11.06,4,Gandang,74873
62.11.06.2009,62.11.06,4,Badirih,74873
62.11.06.2010,62.11.06,4,Tahai Baru,74873
62.11.06.2011,62.11.06,4,Maliku Baru,74873
62.11.06.2012,62.11.06,4,Sidodadi,74873
62.11.06.2013,62.11.06,4,Kanamit Jaya,74873
62.11.06.2014,62.11.06,4,Gandang Barat,74873
62.11.06.2015,62.11.06,4,Maliku Mulia,74873
62.11.07,62.11,3,Jabiren Raya,
62.11.07.2001,62.11.07,4,Garung,74816
62.11.07.2002,62.11.07,4,Henda,74816
62.11.07.2003,62.11.07,4,Simpur,74816
62.11.07.2004,62.11.07,4,Sakakajang,74816
62.11.07.2005,62.11.07,4,Jabiren,74816
62.11.07.2006,62.11.07,4,Pilang,74816
62.11.07.2007,62.11.07,4,Tumbang Nusa,74816
62.11.07.2008,62.11.07,4,Tanjung Taruna,74816
62.11.08,62.11,3,Sebangau Kuala,
62.11.08.2001,62.11.08,4,Paduran Sebangau,74874
62.11.08.2002,62.11.08,4,Paduran Mulya,74874
62.11.08.2003,62.11.08,4,Sebangau Mulya,74874
62.11.08.2004,62.11.08,4,Sebangau Permai,74874
62.11.08.2005,62.11.08,4,Mekar Jaya,74874
62.11.08.2006,62.11.08,4,Sebangau Jaya,74874
62.11.08.2007,62.11.08,4,Sei Hambawang,74874
62.11.08.2008,62.11.08,4,Sei Bakau,74874
62.12,62,2,Kabupaten Murung Raya,
62.12.01,62.12,3,Murung,
62.12.01.1012,62.12.01,4,Puruk Cahu,73911
62.12.01.1013,62.12.01,4,Beriwit,73911
62.12.01.2001,62.12.01,4,Dirung,73911
62.12.01.2002,62.12.01,4,Malasan,73911
62.12.01.2003,62.12.01,4,Batu Putih,73911
62.12.01.2004,62.12.01,4,Mangkahui,73911
62.12.01.2005,62.12.01,4,Panu'ut,73911
62.12.01.2006,62.12.01,4,Muara Untu,73911
62.12.01.2007,62.12.01,4,Muara Ja'an,73911
62.12.01.2008,62.12.01,4,Bahitom,73911
62.12.01.2009,62.12.01,4,Danau Usung,73911
62.12.01.2010,62.12.01,4,Juking Pajang,73911
62.12.01.2011,62.12.01,4,Muara Sumpoi,73911
62.12.01.2014,62.12.01,4,Muara Bumban,73911
62.12.01.2015,62.12.01,4,Penyang,73911
62.12.02,62.12,3,Tanah Siang,
62.12.02.1014,62.12.02,4,Saripoi,73961
62.12.02.2007,62.12.02,4,Sungai Lunuk,73961
62.12.02.2008,62.12.02,4,Konut,73961
62.12.02.2009,62.12.02,4,Belawan,73961
62.12.02.2010,62.12.02,4,Mangkolisoi,73961
62.12.02.2011,62.12.02,4,Kalang Kaluh,73961
62.12.02.2012,62.12.02,4,Mantiat Pari,73961
62.12.02.2013,62.12.02,4,Olung Ulu,73961
62.12.02.2015,62.12.02,4,Puruk Batu,73961
62.12.02.2016,62.12.02,4,Olung Siron,73961
62.12.02.2017,62.12.02,4,Tino Talih,73961
62.12.02.2018,62.12.02,4,Olung Nango,73961
62.12.02.2019,62.12.02,4,Mahanyan,73961
62.12.02.2020,62.12.02,4,Dirung Bakung,73961
62.12.02.2021,62.12.02,4,Tabulang,73961
62.12.02.2022,62.12.02,4,Cangkang,73961
62.12.02.2023,62.12.02,4,Olung Dojou,73961
62.12.02.2024,62.12.02,4,Doan Arung,73961
62.12.02.2025,62.12.02,4,Muwun,73961
62.12.02.2026,62.12.02,4,Nono Kliwon,73961
62.12.02.2027,62.12.02,4,Kolam,73961
62.12.02.2028,62.12.02,4,Saruhung,73961
62.12.02.2029,62.12.02,4,Olung Soloi,73961
62.12.02.2030,62.12.02,4,Tokung,73961
62.12.02.2031,62.12.02,4,Olung Balo,73961
62.12.02.2032,62.12.02,4,Karali,73961
62.12.02.2033,62.12.02,4,Osom Tompok,73961
62.12.03,62.12,3,Laung Tuhup,
62.12.03.1003,62.12.03,4,Muara Laung I,73992
62.12.03.1006,62.12.03,4,Muara Tuhup,73992
62.12.03.1031,62.12.03,4,Batu Bua I,73992
62.12.03.2001,62.12.03,4,Batu Tuhup,73992
62.12.03.2002,62.12.03,4,Tumbang Bahan,73992
62.12.03.2004,62.12.03,4,Muara Laung II,73992
62.12.03.2005,62.12.03,4,Beras Balange,73992
62.12.03.2010,62.12.03,4,Pelaci,73992
62.12.03.2011,62.12.03,4,Biha,73992
62.12.03.2012,62.12.03,4,Dirung Pundu,73992
62.12.03.2013,62.12.03,4,Dirung Pinang,73992
62.12.03.2014,62.12.03,4,Muara Tupuh,73992
62.12.03.2015,62.12.03,4,Narui,73992
62.12.03.2016,62.12.03,4,Tumbang Bana,73992
62.12.03.2017,62.12.03,4,Lakutan,73992
62.12.03.2018,62.12.03,4,Tawai Haui,73992
62.12.03.2026,62.12.03,4,Penda Siron,73992
62.12.03.2027,62.12.03,4,Muara Maruwei I,73992
62.12.03.2028,62.12.03,4,Muara Maruwei II,73992
62.12.03.2029,62.12.03,4,Beralang,73992
62.12.03.2030,62.12.03,4,Kalang Dohong,73992
62.12.03.2032,62.12.03,4,Batu Bua II,73992
62.12.03.2033,62.12.03,4,Tahujan Laung,73992
62.12.03.2034,62.12.03,4,Tumbang Bondang,73992
62.12.03.2035,62.12.03,4,Tumbang Tonduk,73992
62.12.03.2037,62.12.03,4,Batu Karang,73992
62.12.04,62.12,3,Permata Intan,
62.12.04.1004,62.12.04,4,Muara Bakanon,73971
62.12.04.1006,62.12.04,4,Tumbang Lahung,73971
62.12.04.2001,62.12.04,4,Sungai Gula,73971
62.12.04.2002,62.12.04,4,Sungai Batang,73971
62.12.04.2003,62.12.04,4,Tumbang Salio,73971
62.12.04.2005,62.12.04,4,Purnama,73971
62.12.04.2007,62.12.04,4,Sungai Lobang,73971
62.12.04.2008,62.12.04,4,Pantai Laga,73971
62.12.04.2009,62.12.04,4,Baratu,73971
62.12.04.2010,62.12.04,4,Juking Sopan,73971
62.12.04.2011,62.12.04,4,Muara Babuat,73971
62.12.04.2018,62.12.04,4,Sungai Bakanon,73971
62.12.05,62.12,3,Sumber Barito,
62.12.05.1004,62.12.05,4,Tumbang Kunyi,73982
62.12.05.2001,62.12.05,4,Kalapeh Baru,73982
62.12.05.2002,62.12.05,4,Tumbang Masao,73982
62.12.05.2003,62.12.05,4,Batu Makap,73982
62.12.05.2005,62.12.05,4,Olong Liko,73982
62.12.05.2006,62.12.05,4,Teluk Jolo,73982
62.12.05.2007,62.12.05,4,Laas Baru,73982
62.12.05.2018,62.12.05,4,Tumbang Molut,73982
62.12.05.2020,62.12.05,4,Tumbang Tuan,73982
62.12.06,62.12,3,Barito Tuhup Raya,
62.12.06.2001,62.12.06,4,Bumban Tuhup,73991
62.12.06.2002,62.12.06,4,Makunjung,73991
62.12.06.2003,62.12.06,4,Dirung Sararong,73991
62.12.06.2004,62.12.06,4,Kohong,73991
62.12.06.2005,62.12.06,4,Hingan Tokung,73991
62.12.06.2006,62.12.06,4,Liang Nyaling,73991
62.12.06.2007,62.12.06,4,Tumbang Bauh,73991
62.12.06.2008,62.12.06,4,Tumbang Masalo,73991
62.12.06.2009,62.12.06,4,Batu Tojah,73991
62.12.06.2010,62.12.06,4,Tumbang Baloi,73991
62.12.06.2011,62.12.06,4,Cinta Budiman,73991
62.12.07,62.12,3,Tanah Siang Selatan,
62.12.07.2001,62.12.07,4,Oreng,73960
62.12.07.2002,62.12.07,4,Olung Muro,73960
62.12.07.2003,62.12.07,4,Olung Hanangan,73960
62.12.07.2004,62.12.07,4,Dirung Lingkin,73960
62.12.07.2005,62.12.07,4,Datah Kotou,73960
62.12.07.2006,62.12.07,4,Tahujan Ontu,73960
62.12.07.2007,62.12.07,4,Puruk Kambang,73960
62.12.08,62.12,3,Sungai Babuat,
62.12.08.2001,62.12.08,4,Batu Mirau,73970
62.12.08.2002,62.12.08,4,Tambelum,73970
62.12.08.2003,62.12.08,4,Tumbang Bantian,73970
62.12.08.2004,62.12.08,4,Tumbang Saan,73970
62.12.08.2005,62.12.08,4,Tumbang Kolon,73970
62.12.08.2006,62.12.08,4,Tumbang Apat,73970
62.12.09,62.12,3,Seribu Riam,
62.12.09.2001,62.12.09,4,Tumbang Tohan,73981
62.12.09.2002,62.12.09,4,Tumbang Naan,73981
62.12.09.2003,62.12.09,4,Muara Joloi I,73981
62.12.09.2004,62.12.09,4,Muara Joloi II,73981
62.12.09.2005,62.12.09,4,Parahau,73981
62.12.09.2006,62.12.09,4,Tumbang Jojang,73981
62.12.09.2007,62.12.09,4,Takajung,73981
62.12.10,62.12,3,Uut Murung,
62.12.10.2001,62.12.10,4,Tumbang Tujang,73983
62.12.10.2002,62.12.10,4,Tumbang Olong I,73983
62.12.10.2003,62.12.10,4,Kalasin,73983
62.12.10.2004,62.12.10,4,Tumbang Topus,73983
62.12.10.2005,62.12.10,4,Tumbang Olong II,73983
62.13,62,2,Kabupaten Barito Timur,
62.13.01,62.13,3,Dusun Timur,
62.13.01.1012,62.13.01,4,Tamiang Layang,73617
62.13.01.2003,62.13.01,4,Pulau Patai,73617
62.13.01.2004,62.13.01,4,Sarapat,73617
62.13.01.2005,62.13.01,4,Magantis,73612
62.13.01.2006,62.13.01,4,Jaar,73617
62.13.01.2007,62.13.01,4,Matabu,73613
62.13.01.2008,62.13.01,4,Dorong,73614
62.13.01.2009,62.13.01,4,Didi,73617
62.13.01.2010,62.13.01,4,Karang Langit,73617
62.13.01.2011,62.13.01,4,Haringen,73615
62.13.01.2018,62.13.01,4,Jaweten,73617
62.13.01.2019,62.13.01,4,Matarah,73618
62.13.01.2020,62.13.01,4,Maragut,73618
62.13.01.2021,62.13.01,4,Mangkarap,73618
62.13.01.2022,62.13.01,4,Gumpa,73618
62.13.01.2023,62.13.01,4,Sumur,73618
62.13.01.2024,62.13.01,4,Harara,73618
62.13.02,62.13,3,Banua Lima,
62.13.02.1001,62.13.02,4,Pasar Panas/Taniran,73661
62.13.02.2002,62.13.02,4,Kandris,73661
62.13.02.2003,62.13.02,4,Banyu Landas,73661
62.13.02.2004,62.13.02,4,Bagok,73661
62.13.02.2005,62.13.02,4,Bamban,73661
62.13.02.2006,62.13.02,4,Tewah Pupuh,73661
62.13.02.2007,62.13.02,4,Gudang Seng,73661
62.13.03,62.13,3,Patangkep Tutui,
62.13.03.2001,62.13.03,4,Pulau Padang,73671
62.13.03.2002,62.13.03,4,Kambitin,73671
62.13.03.2003,62.13.03,4,Ramania,73671
62.13.03.2004,62.13.03,4,Bentot,73671
62.13.03.2005,62.13.03,4,Ampari Bura,73671
62.13.03.2006,62.13.03,4,Kotam,73671
62.13.03.2008,62.13.03,4,Betang Nalong,73671
62.13.03.2009,62.13.03,4,Mawani,73671
62.13.03.2010,62.13.03,4,Jango,73671
62.13.03.2011,62.13.03,4,Lalap,73671
62.13.04,62.13,3,Awang,
62.13.04.2001,62.13.04,4,Janah Jari,73681
62.13.04.2002,62.13.04,4,Bangkirayen,73681
62.13.04.2003,62.13.04,4,Hayaping,73681
62.13.04.2004,62.13.04,4,Tangkan,73681
62.13.04.2005,62.13.04,4,Wungkur Nanakan,73681
62.13.04.2006,62.13.04,4,Ampari,73681
62.13.04.2007,62.13.04,4,Apar Batu,73681
62.13.04.2008,62.13.04,4,Biwan,73681
62.13.04.2009,62.13.04,4,Janah Mansiwui,73681
62.13.04.2010,62.13.04,4,Danau,73681
62.13.04.2011,62.13.04,4,Pianggu,73681
62.13.05,62.13,3,Dusun Tengah,
62.13.05.1011,62.13.05,4,Ampah Kota,73652
62.13.05.2008,62.13.05,4,Saing,73652
62.13.05.2009,62.13.05,4,Rodok,73652
62.13.05.2010,62.13.05,4,Ampah II,73652
62.13.05.2012,62.13.05,4,Putai,73652
62.13.05.2018,62.13.05,4,Netampin,73652
62.13.05.2024,62.13.05,4,Sumber Garunggung,73652
62.13.05.2025,62.13.05,4,Muara Awang,73652
62.13.06,62.13,3,Pematang Karau,
62.13.06.2001,62.13.06,4,Muara Palantau,73653
62.13.06.2002,62.13.06,4,Ketab,73653
62.13.06.2003,62.13.06,4,Kupang Bersih,73653
62.13.06.2004,62.13.06,4,Tuyau,73653
62.13.06.2005,62.13.06,4,Pinang Tunggal,73653
62.13.06.2006,62.13.06,4,Nagaleah,73653
62.13.06.2007,62.13.06,4,Lampeong,73653
62.13.06.2008,62.13.06,4,Bararawa,73653
62.13.06.2009,62.13.06,4,Bambulung,73653
62.13.06.2010,62.13.06,4,Lebo,73653
62.13.06.2011,62.13.06,4,Muru Duyung,73653
62.13.06.2012,62.13.06,4,Tumpung Ulung,73653
62.13.06.2013,62.13.06,4,Sumber Rejo,73653
62.13.07,62.13,3,Paju Epat,
62.13.07.2001,62.13.07,4,Juru Banu,73617
62.13.07.2002,62.13.07,4,Telang Baru,73617
62.13.07.2003,62.13.07,4,Tampu Langit,73617
62.13.07.2004,62.13.07,4,Telang,73617
62.13.07.2005,62.13.07,4,Maipe,73617
62.13.07.2006,62.13.07,4,Murutuwu,73617
62.13.07.2007,62.13.07,4,Balawa,73617
62.13.07.2008,62.13.07,4,Kali Napu,73617
62.13.07.2009,62.13.07,4,Siong,73617
62.13.08,62.13,3,Raren Batuah,
62.13.08.2001,62.13.08,4,Puri,73655
62.13.08.2002,62.13.08,4,Lenggang,73655
62.13.08.2003,62.13.08,4,Batuah,73655
62.13.08.2004,62.13.08,4,Unsum,73655
62.13.08.2005,62.13.08,4,Baruyan,73655
62.13.08.2006,62.13.08,4,Turan Amis,73655
62.13.08.2007,62.13.08,4,Malintut,73655
62.13.08.2008,62.13.08,4,Tangkum,73655
62.13.08.2009,62.13.08,4,Sibung,73655
62.13.09,62.13,3,Paku,
62.13.09.2001,62.13.09,4,Tampa,73654
62.13.09.2002,62.13.09,4,Kalamus,73654
62.13.09.2003,62.13.09,4,Simpang Bingkuang,73654
62.13.09.2004,62.13.09,4,Patung,73654
62.13.09.2005,62.13.09,4,Runggu Raya,73654
62.13.09.2006,62.13.09,4,Bantai Napu,73654
62.13.09.2007,62.13.09,4,Tarinsing,73654
62.13.09.2008,62.13.09,4,Paku Beto,73654
62.13.09.2009,62.13.09,4,Gandrung,73654
62.13.09.2010,62.13.09,4,Pangkan,73654
62.13.09.2011,62.13.09,4,Kupang Baru,73654
62.13.09.2012,62.13.09,4,Luau Jawuk,73654
62.13.10,62.13,3,Karusen Janang,
62.13.10.2001,62.13.10,4,Dayu,73650
62.13.10.2002,62.13.10,4,Wuran,73650
62.13.10.2003,62.13.10,4,Ipu Mea,73650
62.13.10.2004,62.13.10,4,Lagan,73650
62.13.10.2005,62.13.10,4,Putut Tawuluh,73650
62.13.10.2006,62.13.10,4,Simpang Naneng,73650
62.13.10.2007,62.13.10,4,Kandris,73650
62.71,62,2,Kota Palangkaraya,
62.71.01,62.71,3,Pahandut,
62.71.01.1001,62.71.01,4,Pahandut,73111
62.71.01.1002,62.71.01,4,Panarung,73111
62.71.01.1003,62.71.01,4,Langkai,73111
